id_tienda,tienda,codigo_postal,d_codigo,d_asenta,d_tipo_asenta,D_mnpio,c_mnpio,d_zona,id_sucursal,sucursal,latitud,longitud,store_name,store_id,address
4413,La Comer,10378,10378,Atacaxco,Colonia,La Magdalena Contreras,8,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,10378,10378,Atacaxco,Colonia,La Magdalena Contreras,8,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,10378,10378,Atacaxco,Colonia,La Magdalena Contreras,8,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,10378,10378,Atacaxco,Colonia,La Magdalena Contreras,8,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
287,Chedraui,10379,10379,Vista Hermosa,Colonia,La Magdalena Contreras,8,Urbano,287,Ajusco,19.29921024,-99.21244204,Chedraui,22,Carr. Picacho Ajusco 175
30,City Market,10379,10379,Vista Hermosa,Colonia,La Magdalena Contreras,8,Urbano,30,Santa Fe,19.3582077,-99.2719088,City Market,9,Avenida Santa Fe 498
35869,Costco,10379,10379,Vista Hermosa,Colonia,La Magdalena Contreras,8,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,10379,10379,Vista Hermosa,Colonia,La Magdalena Contreras,8,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,10379,10379,Vista Hermosa,Colonia,La Magdalena Contreras,8,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,10379,10379,Vista Hermosa,Colonia,La Magdalena Contreras,8,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,10379,10379,Vista Hermosa,Colonia,La Magdalena Contreras,8,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
287,Chedraui,10380,10380,Barros Sierra,Colonia,La Magdalena Contreras,8,Urbano,287,Ajusco,19.29921024,-99.21244204,Chedraui,22,Carr. Picacho Ajusco 175
30,City Market,10380,10380,Barros Sierra,Colonia,La Magdalena Contreras,8,Urbano,30,Santa Fe,19.3582077,-99.2719088,City Market,9,Avenida Santa Fe 498
35869,Costco,10380,10380,Barros Sierra,Colonia,La Magdalena Contreras,8,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,10380,10380,Barros Sierra,Colonia,La Magdalena Contreras,8,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,10380,10380,Barros Sierra,Colonia,La Magdalena Contreras,8,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,10380,10380,Barros Sierra,Colonia,La Magdalena Contreras,8,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,10380,10380,Barros Sierra,Colonia,La Magdalena Contreras,8,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
287,Chedraui,10400,10400,San Jerónimo Aculco,Colonia,La Magdalena Contreras,8,Urbano,287,Ajusco,19.29921024,-99.21244204,Chedraui,22,Carr. Picacho Ajusco 175
49,City Market,10400,10400,San Jerónimo Aculco,Colonia,La Magdalena Contreras,8,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
35869,Costco,10400,10400,San Jerónimo Aculco,Colonia,La Magdalena Contreras,8,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,10400,10400,San Jerónimo Aculco,Colonia,La Magdalena Contreras,8,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,10400,10400,San Jerónimo Aculco,Colonia,La Magdalena Contreras,8,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,10400,10400,San Jerónimo Aculco,Colonia,La Magdalena Contreras,8,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,10400,10400,San Jerónimo Aculco,Colonia,La Magdalena Contreras,8,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
287,Chedraui,10500,10500,Barrio San Francisco,Colonia,La Magdalena Contreras,8,Urbano,287,Ajusco,19.29921024,-99.21244204,Chedraui,22,Carr. Picacho Ajusco 175
49,City Market,10500,10500,Barrio San Francisco,Colonia,La Magdalena Contreras,8,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
35869,Costco,10500,10500,Barrio San Francisco,Colonia,La Magdalena Contreras,8,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,10500,10500,Barrio San Francisco,Colonia,La Magdalena Contreras,8,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,10500,10500,Barrio San Francisco,Colonia,La Magdalena Contreras,8,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,10500,10500,Barrio San Francisco,Colonia,La Magdalena Contreras,8,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,10500,10500,Barrio San Francisco,Colonia,La Magdalena Contreras,8,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
287,Chedraui,10580,10580,Barranca Seca,Colonia,La Magdalena Contreras,8,Urbano,287,Ajusco,19.29921024,-99.21244204,Chedraui,22,Carr. Picacho Ajusco 175
49,City Market,10580,10580,Barranca Seca,Colonia,La Magdalena Contreras,8,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
35869,Costco,10580,10580,Barranca Seca,Colonia,La Magdalena Contreras,8,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,10580,10580,Barranca Seca,Colonia,La Magdalena Contreras,8,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,10580,10580,Barranca Seca,Colonia,La Magdalena Contreras,8,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,10580,10580,Barranca Seca,Colonia,La Magdalena Contreras,8,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,10580,10580,Barranca Seca,Colonia,La Magdalena Contreras,8,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
287,Chedraui,10600,10600,El Rosal,Colonia,La Magdalena Contreras,8,Urbano,287,Ajusco,19.29921024,-99.21244204,Chedraui,22,Carr. Picacho Ajusco 175
30,City Market,10600,10600,El Rosal,Colonia,La Magdalena Contreras,8,Urbano,30,Santa Fe,19.3582077,-99.2719088,City Market,9,Avenida Santa Fe 498
35869,Costco,10600,10600,El Rosal,Colonia,La Magdalena Contreras,8,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,10600,10600,El Rosal,Colonia,La Magdalena Contreras,8,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,10600,10600,El Rosal,Colonia,La Magdalena Contreras,8,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,10600,10600,El Rosal,Colonia,La Magdalena Contreras,8,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,10600,10600,El Rosal,Colonia,La Magdalena Contreras,8,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
287,Chedraui,10610,10610,El Toro,Colonia,La Magdalena Contreras,8,Urbano,287,Ajusco,19.29921024,-99.21244204,Chedraui,22,Carr. Picacho Ajusco 175
30,City Market,10610,10610,El Toro,Colonia,La Magdalena Contreras,8,Urbano,30,Santa Fe,19.3582077,-99.2719088,City Market,9,Avenida Santa Fe 498
35869,Costco,10610,10610,El Toro,Colonia,La Magdalena Contreras,8,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,10610,10610,El Toro,Colonia,La Magdalena Contreras,8,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,10610,10610,El Toro,Colonia,La Magdalena Contreras,8,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,10610,10610,El Toro,Colonia,La Magdalena Contreras,8,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,10610,10610,El Toro,Colonia,La Magdalena Contreras,8,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
287,Chedraui,10620,10620,Potrerillo,Colonia,La Magdalena Contreras,8,Urbano,287,Ajusco,19.29921024,-99.21244204,Chedraui,22,Carr. Picacho Ajusco 175
30,City Market,10620,10620,Potrerillo,Colonia,La Magdalena Contreras,8,Urbano,30,Santa Fe,19.3582077,-99.2719088,City Market,9,Avenida Santa Fe 498
35869,Costco,10620,10620,Potrerillo,Colonia,La Magdalena Contreras,8,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,10620,10620,Potrerillo,Colonia,La Magdalena Contreras,8,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,10620,10620,Potrerillo,Colonia,La Magdalena Contreras,8,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,10620,10620,Potrerillo,Colonia,La Magdalena Contreras,8,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,10620,10620,Potrerillo,Colonia,La Magdalena Contreras,8,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
287,Chedraui,10630,10630,El Ocotal,Campamento,La Magdalena Contreras,8,Urbano,287,Ajusco,19.29921024,-99.21244204,Chedraui,22,Carr. Picacho Ajusco 175
30,City Market,10630,10630,El Ocotal,Campamento,La Magdalena Contreras,8,Urbano,30,Santa Fe,19.3582077,-99.2719088,City Market,9,Avenida Santa Fe 498
35869,Costco,10630,10630,El Ocotal,Campamento,La Magdalena Contreras,8,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,10630,10630,El Ocotal,Campamento,La Magdalena Contreras,8,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,10630,10630,El Ocotal,Campamento,La Magdalena Contreras,8,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,10630,10630,El Ocotal,Campamento,La Magdalena Contreras,8,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,10630,10630,El Ocotal,Campamento,La Magdalena Contreras,8,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
287,Chedraui,10640,10640,La Carbonera,Colonia,La Magdalena Contreras,8,Urbano,287,Ajusco,19.29921024,-99.21244204,Chedraui,22,Carr. Picacho Ajusco 175
30,City Market,10640,10640,La Carbonera,Colonia,La Magdalena Contreras,8,Urbano,30,Santa Fe,19.3582077,-99.2719088,City Market,9,Avenida Santa Fe 498
35869,Costco,10640,10640,La Carbonera,Colonia,La Magdalena Contreras,8,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,10640,10640,La Carbonera,Colonia,La Magdalena Contreras,8,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,10640,10640,La Carbonera,Colonia,La Magdalena Contreras,8,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,10640,10640,La Carbonera,Colonia,La Magdalena Contreras,8,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,10640,10640,La Carbonera,Colonia,La Magdalena Contreras,8,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
287,Chedraui,10660,10660,El Ermitaño,Colonia,La Magdalena Contreras,8,Urbano,287,Ajusco,19.29921024,-99.21244204,Chedraui,22,Carr. Picacho Ajusco 175
30,City Market,10660,10660,El Ermitaño,Colonia,La Magdalena Contreras,8,Urbano,30,Santa Fe,19.3582077,-99.2719088,City Market,9,Avenida Santa Fe 498
35869,Costco,10660,10660,El Ermitaño,Colonia,La Magdalena Contreras,8,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,10660,10660,El Ermitaño,Colonia,La Magdalena Contreras,8,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
9993,Soriana,10660,10660,El Ermitaño,Colonia,La Magdalena Contreras,8,Urbano,9993,Paradox Santa Fe,19.357303,-99.273539,Soriana,3729,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
4431,Fresko,10660,10660,El Ermitaño,Colonia,La Magdalena Contreras,8,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,10660,10660,El Ermitaño,Colonia,La Magdalena Contreras,8,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
287,Chedraui,10700,10700,Héroes de Padierna,Colonia,La Magdalena Contreras,8,Urbano,287,Ajusco,19.29921024,-99.21244204,Chedraui,22,Carr. Picacho Ajusco 175
49,City Market,10700,10700,Héroes de Padierna,Colonia,La Magdalena Contreras,8,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
35869,Costco,10700,10700,Héroes de Padierna,Colonia,La Magdalena Contreras,8,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,10700,10700,Héroes de Padierna,Colonia,La Magdalena Contreras,8,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,10700,10700,Héroes de Padierna,Colonia,La Magdalena Contreras,8,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4434,Fresko,10700,10700,Héroes de Padierna,Colonia,La Magdalena Contreras,8,Urbano,4434,Fresko Miguel Ángel de Quevedo,19.342594,-99.146575,Fresko,45,"AV. MIGUEL ANGEL DE QUEVEDO 1144, PARQUE SAN ANDRES, 4040 COYOACAN, MEXICO, CIUDAD DE MEXICO"
4423,Sumesa,10700,10700,Héroes de Padierna,Colonia,La Magdalena Contreras,8,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
287,Chedraui,10710,10710,Santa Teresa,Colonia,La Magdalena Contreras,8,Urbano,287,Ajusco,19.29921024,-99.21244204,Chedraui,22,Carr. Picacho Ajusco 175
49,City Market,10710,10710,Santa Teresa,Colonia,La Magdalena Contreras,8,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
35869,Costco,10710,10710,Santa Teresa,Colonia,La Magdalena Contreras,8,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,10710,10710,Santa Teresa,Colonia,La Magdalena Contreras,8,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,10710,10710,Santa Teresa,Colonia,La Magdalena Contreras,8,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,10710,10710,Santa Teresa,Colonia,La Magdalena Contreras,8,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,10710,10710,Santa Teresa,Colonia,La Magdalena Contreras,8,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
287,Chedraui,10800,10800,La Cruz,Colonia,La Magdalena Contreras,8,Urbano,287,Ajusco,19.29921024,-99.21244204,Chedraui,22,Carr. Picacho Ajusco 175
49,City Market,10800,10800,La Cruz,Colonia,La Magdalena Contreras,8,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
35869,Costco,10800,10800,La Cruz,Colonia,La Magdalena Contreras,8,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,10800,10800,La Cruz,Colonia,La Magdalena Contreras,8,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,10800,10800,La Cruz,Colonia,La Magdalena Contreras,8,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,10800,10800,La Cruz,Colonia,La Magdalena Contreras,8,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,10800,10800,La Cruz,Colonia,La Magdalena Contreras,8,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
287,Chedraui,10810,10810,San Francisco,Colonia,La Magdalena Contreras,8,Urbano,287,Ajusco,19.29921024,-99.21244204,Chedraui,22,Carr. Picacho Ajusco 175
49,City Market,10810,10810,San Francisco,Colonia,La Magdalena Contreras,8,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
35869,Costco,10810,10810,San Francisco,Colonia,La Magdalena Contreras,8,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,10810,10810,San Francisco,Colonia,La Magdalena Contreras,8,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,10810,10810,San Francisco,Colonia,La Magdalena Contreras,8,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,10810,10810,San Francisco,Colonia,La Magdalena Contreras,8,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,10810,10810,San Francisco,Colonia,La Magdalena Contreras,8,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
287,Chedraui,10820,10820,La Guadalupe,Colonia,La Magdalena Contreras,8,Urbano,287,Ajusco,19.29921024,-99.21244204,Chedraui,22,Carr. Picacho Ajusco 175
49,City Market,10820,10820,La Guadalupe,Colonia,La Magdalena Contreras,8,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
35869,Costco,10820,10820,La Guadalupe,Colonia,La Magdalena Contreras,8,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,10820,10820,La Guadalupe,Colonia,La Magdalena Contreras,8,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,10820,10820,La Guadalupe,Colonia,La Magdalena Contreras,8,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,10820,10820,La Guadalupe,Colonia,La Magdalena Contreras,8,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,10820,10820,La Guadalupe,Colonia,La Magdalena Contreras,8,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
287,Chedraui,10830,10830,La Concepción,Colonia,La Magdalena Contreras,8,Urbano,287,Ajusco,19.29921024,-99.21244204,Chedraui,22,Carr. Picacho Ajusco 175
49,City Market,10830,10830,La Concepción,Colonia,La Magdalena Contreras,8,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
